Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2018
Cristianópolis;GO;2016;40.000,00;;;0,000
Cromínia;GO;2016;536.665,57;;;0,000
Damianópolis;GO;2016;365.820,26;;;0,000
Davinópolis;GO;2016;180.000,00;;;0,000
Diorama;GO;2016;188.996,81;;;0,000
Doverlândia;GO;2016;177.149,31;;;0,000
Edealina;GO;2016;1.093.048,82;;;0,000
Edéia;GO;2016;1.283.000,00;;;0,000
Estrela do Norte;GO;2016;246.258,00;;;0,000
Faina;GO;2016;84.000,01;;;0,000
Goianápolis;GO;2016;1.003.532,80;;;0,000
Goianésia;GO;2016;6.112.211,00;;;0,000
Goiânia;GO;2016;172.554.145,80;;;0,000
Goianira;GO;2016;480.000,00;;;0,000
Goiás;GO;2016;713.520,00;;;0,000
Goiatuba;GO;2016;4.822.785,21;;;0,000
Guapó;GO;2016;329.273,10;;;0,000
Guarani de Goiás;GO;2016;152.816,48;;;0,000
Hidrolândia;GO;2016;539.410,00;;;0,000
Hidrolina;GO;2016;90.000,00;;;0,000
Iaciara;GO;2016;477.600,00;;;0,000
Inaciolândia;GO;2016;304.651,20;;;0,000
Ipameri;GO;2016;1.378.727,31;;;0,000
Iporá;GO;2016;465.000,00;;;0,000
Itaberaí;GO;2016;1.787.200,00;;;0,000
Itaguari;GO;2016;527.160,00;;;0,000
Itaguaru;GO;2016;70.000,00;;;0,000
Itajá;GO;2016;156.300,00;;;0,000
Itapuranga;GO;2016;1.886.827,39;;;0,000
Itarumã;GO;2016;1.024.542,00;;;0,000
Itauçu;GO;2016;360.000,00;;;0,000
Itumbiara;GO;2016;12.417.509,30;90.522,54;;0,007
Ivolândia;GO;2016;116.123,43;;;0,000
Jandaia;GO;2016;52.990,00;;;0,000
Jataí;GO;2016;20.573.320,18;;;0,000
Jesúpolis;GO;2016;387.000,00;;;0,000
Joviânia;GO;2016;374.992,80;;;0,000
Lagoa Santa;GO;2016;136.000,00;;;0,000
Leopoldo de Bulhões;GO;2016;408.710,98;;;0,000
Luziânia;GO;2016;4.991.676,52;1.826.261,34;;0,366
Mambaí;GO;2016;100.000,00;;;0,000
Mara Rosa;GO;2016;1.276.240,00;;;0,000
Matrinchã;GO;2016;573.600,00;;;0,000
Mineiros;GO;2016;5.428.698,24;;;0,000
Moiporá;GO;2016;443.280,00;;;0,000
Monte Alegre de Goiás;GO;2016;56.000,10;;;0,000
Morro Agudo de Goiás;GO;2016;329.273,10;;;0,000
Mossâmedes;GO;2016;200.300,00;;;0,000
Mozarlândia;GO;2016;1.034.096,00;;;0,000
Mundo Novo;GO;2016;46.609,95;;;0,000
Mutunópolis;GO;2016;494.980,00;;;0,000
Nazário;GO;2016;450.642,15;;;0,000
Nerópolis;GO;2016;720.000,00;;;0,000
Niquelândia;GO;2016;1.364.460,00;388.533,00;;0,285
Nova América;GO;2016;523.892,00;;;0,000
Nova Aurora;GO;2016;386.758,75;;;0,000
Nova Crixás;GO;2016;329.273,10;;;0,000
Nova Glória;GO;2016;519.908,17;;;0,000
Nova Iguaçu de Goiás;GO;2016;500.000,00;;;0,000
Nova Veneza;GO;2016;980.000,00;;;0,000
Novo Brasil;GO;2016;622.600,00;;;0,000
Novo Gama;GO;2016;2.618.178,33;;;0,000
Orizona;GO;2016;280.500,00;;;0,000
Ouro Verde de Goiás;GO;2016;545.736,72;;;0,000
Ouvidor;GO;2016;1.367.000,00;;;0,000
Padre Bernardo;GO;2016;1.956.606,60;;;0,000
Palestina de Goiás;GO;2016;390.279,33;;;0,000
Palmeiras de Goiás;GO;2016;2.180.931,41;;;0,000
Palminópolis;GO;2016;309.002,70;;;0,000
Panamá;GO;2016;317.851,53;;;0,000
Paranaiguara;GO;2016;1.344.832,76;;;0,000
Paraúna;GO;2016;1.694.300,00;;;0,000
Petrolina de Goiás;GO;2016;1.128.069,57;100.420,33;;0,089
Pilar de Goiás;GO;2016;329.273,10;;;0,000
Piracanjuba;GO;2016;329.273,10;;;0,000
Piranhas;GO;2016;3.400.000,00;;;0,000
Pirenópolis;GO;2016;1.400.914,00;;;0,000
Pires do Rio;GO;2016;1.751.235,57;;;0,000
Pontalina;GO;2016;1.618.000,00;;;0,000
Porangatu;GO;2016;6.164.735,28;;;0,000
Porteirão;GO;2016;562.273,80;;;0,000
Posse;GO;2016;1.247.077,00;;;0,000
Professor Jamil;GO;2016;387.266,00;;;0,000
Quirinópolis;GO;2016;3.573.770,00;0;;0,000
Rialma;GO;2016;603.979,27;0;;0,000
Rianápolis;GO;2016;96.000,00;;;0,000
Rio Quente;GO;2016;599.719,39;;;0,000
Rio Verde;GO;2016;23.973.754,00;;;0,000
Santa Bárbara de Goiás;GO;2016;209.000,00;;;0,000
Santa Fé de Goiás;GO;2016;538.600,00;;;0,000
Santa Helena de Goiás;GO;2016;5.508.000,00;;;0,000
Santa Rita do Araguaia;GO;2016;562.800,00;;;0,000
Santa Rosa de Goiás;GO;2016;226.392,00;;;0,000
Santo Antônio da Barra;GO;2016;732.960,00;;;0,000
Santo Antônio do Descoberto;GO;2016;3.600.000,00;517.518,40;;0,144
São Domingos;GO;2016;635.533,96;;;0,000
São Francisco de Goiás;GO;2016;124.080,00;;;0,000
São Luís de Montes Belos;GO;2016;2.040.000,00;;;0,000
São Luíz do Norte;GO;2016;329.273,10;;;0,000
São Miguel do Passa Quatro;GO;2016;581.403,60;;;0,000
São Patrício;GO;2016;54.749,00;;;0,000
São Simão;GO;2016;3.765.493,86;;;0,000
Serranópolis;GO;2016;729.000,00;;;0,000
Silvânia;GO;2016;906.365,00;;;0,000
Sítio d Abadia;GO;2016;199.990,00;;;0,000
Taquaral de Goiás;GO;2016;527.160,00;;;0,000
Teresina de Goiás;GO;2016;501.800,00;;;0,000
Terezópolis de Goiás;GO;2016;329.273,10;;;0,000
Três Ranchos;GO;2016;1.010.248,35;;;0,000
Turvânia;GO;2016;618.000,00;;;0,000
Turvelândia;GO;2016;1.075.172,80;;;0,000
Uirapuru;GO;2016;162.600,00;;;0,000
Uruaçu;GO;2016;2.044.223,69;;;0,000
Uruana;GO;2016;606.720,00;;;0,000
Varjão;GO;2016;135.240,00;;;0,000
Vianópolis;GO;2016;1.032.400,00;;;0,000
Vicentinópolis;GO;2016;459.240,00;;;0,000
Açailândia;MA;2016;2.025.690,38;;;0,000
Afonso Cunha;MA;2016;570.000,00;;;0,000
Água Doce do Maranhão;MA;2016;683.431,96;;;0,000
Alto Alegre do Maranhão;MA;2016;1.500.000,00;;;0,000
Alto Alegre do Pindaré;MA;2016;308.070,00;;;0,000
Amapá do Maranhão;MA;2016;63.000,00;;;0,000
Amarante do Maranhão;MA;2016;989.000,00;;;0,000
Anapurus;MA;2016;873.800,00;;;0,000
Arari;MA;2016;750.000,00;;;0,000
Bacabal;MA;2016;1.055.000,00;;;0,000
Balsas;MA;2016;3.002.525,40;;;0,000
Benedito Leite;MA;2016;60.000,00;;;0,000
Bom Jardim;MA;2016;480.000,00;;;0,000
Buriticupu;MA;2016;3.336.117,73;;;0,000
Buritirana;MA;2016;283.000,00;;;0,000
Cachoeira Grande;MA;2016;103.000,00;;;0,000
Campestre do Maranhão;MA;2016;518.400,00;;;0,000
Cantanhede;MA;2016;1.170.862,00;;;0,000
Caxias;MA;2016;7.552.294,56;;;0,000
Cidelândia;MA;2016;380.000,00;;;0,000
Codó;MA;2016;1.070.000,00;;;0,000
Davinópolis;MA;2016;500.000,00;;;0,000
Duque Bacelar;MA;2016;75.000,00;;;0,000
Esperantinópolis;MA;2016;634.021,30;;;0,000
Feira Nova do Maranhão;MA;2016;36.000,00;;;0,000
Formosa da Serra Negra;MA;2016;670.000,00;;;0,000
Fortuna;MA;2016;152.000,00;;;0,000
Governador Luiz Rocha;MA;2016;71.000,00;;;0,000
Governador Newton Bello;MA;2016;340.000,00;;;0,000
Graça Aranha;MA;2016;390.000,00;;;0,000
Humberto de Campos;MA;2016;747.206,13;;;0,000
Itapecuru Mirim;MA;2016;590.000,00;;;0,000
Jatobá;MA;2016;259.682,19;;;0,000
Jenipapo dos Vieiras;MA;2016;96.000,00;;;0,000
João Lisboa;MA;2016;848.134,63;;;0,000
Lago da Pedra;MA;2016;1.992.220,24;;;0,000
Lago do Junco;MA;2016;54.404,00;;;0,000
Lago Verde;MA;2016;900.000,00;;;0,000
Lagoa do Mato;MA;2016;102.900,00;;;0,000
Lajeado Novo;MA;2016;850.000,00;;;0,000
Lima Campos;MA;2016;401.000,00;;;0,000
Maracaçumé;MA;2016;1.208.000,00;;;0,000
Miranda do Norte;MA;2016;1.800.000,00;;;0,000
Mirinzal;MA;2016;120.000,00;;;0,000
Montes Altos;MA;2016;498.000,00;;;0,000
Morros;MA;2016;237.000,00;;;0,000
Nina Rodrigues;MA;2016;240.000,00;;;0,000
Nova Colinas;MA;2016;49.000,00;;;0,000
Paço do Lumiar;MA;2016;5.270.264,93;;;0,000
Paraibano;MA;2016;200.000,00;100.000,00;;0,500
Passagem Franca;MA;2016;1.532.430,00;;;0,000
Pastos Bons;MA;2016;1.159.120,67;;;0,000
Penalva;MA;2016;1.443.000,00;;;0,000
Poção de Pedras;MA;2016;1.368.000,00;;;0,000
Porto Rico do Maranhão;MA;2016;516.600,00;;;0,000
Primeira Cruz;MA;2016;745.800,00;;;0,000
Sambaíba;MA;2016;957.000,00;;;0,000
Santa Luzia;MA;2016;2.106.480,00;;;0,000
Santa Luzia do Paruá;MA;2016;2.993.752,00;;;0,000
São Benedito do Rio Preto;MA;2016;436.000,00;;;0,000
São João dos Patos;MA;2016;3.305.525,94;;;0,000
São Luís;MA;2016;92.669.476,30;;;0,000
São Mateus do Maranhão;MA;2016;623.470,00;;;0,000
São Pedro da Água Branca;MA;2016;439.000,00;;;0,000
São Raimundo das Mangabeiras;MA;2016;1.409.035,05;;;0,000
São Raimundo do Doca Bezerra;MA;2016;63.000,00;;;0,000
Senador Alexandre Costa;MA;2016;176.400,00;;;0,000
Sítio Novo;MA;2016;565.000,00;;;0,000
Timbiras;MA;2016;250.000,00;;;0,000
Tufilândia;MA;2016;535.980,00;;;0,000
Urbano Santos;MA;2016;304.622,00;;;0,000
Vila Nova dos Martírios;MA;2016;650.000,00;;;0,000
Abadia dos Dourados;MG;2016;273.420,00;;;0,000
Abre Campo;MG;2016;880.400,00;;;0,000
Acaiaca;MG;2016;164.499,39;;;0,000
Açucena;MG;2016;137.000,00;;;0,000
Água Boa;MG;2016;1.414.560,00;;;0,000
Água Comprida;MG;2016;160.109,32;;;0,000
Aguanil;MG;2016;155.078,94;;;0,000
Águas Vermelhas;MG;2016;920.940,00;580;;0,001
Aimorés;MG;2016;1.195.000,00;;;0,000
Aiuruoca;MG;2016;204.553,08;100.055,12;;0,489
Albertina;MG;2016;135.845,00;34.560,00;;0,254
Além Paraíba;MG;2016;3.863.145,99;878.204,48;;0,227
Alfenas;MG;2016;4.846.406,33;4.137.621,48;;0,854
Alpercata;MG;2016;513.050,00;;;0,000
Alpinópolis;MG;2016;1.544.668,66;47.085,29;;0,030
Alto Caparaó;MG;2016;146.400,00;;;0,000
Alto Rio Doce;MG;2016;246.257,87;;;0,000
Alvarenga;MG;2016;545.267,00;;;0,000
Alvinópolis;MG;2016;672.666,70;;;0,000
Alvorada de Minas;MG;2016;62.904,00;;;0,000
Andradas;MG;2016;1.636.594,04;761.285,08;;0,465
Cachoeira de Pajeú;MG;2016;240.000,00;;;0,000
Andrelândia;MG;2016;1.603.297,80;;;0,000
Angelândia;MG;2016;346.333,60;;;0,000
Antônio Carlos;MG;2016;250.224,68;;;0,000
Araçaí;MG;2016;25.740,00;;;0,000
Araçuaí;MG;2016;1.441.316,07;0;;0,000
Arantina;MG;2016;361.000,00;;;0,000
Araponga;MG;2016;195.680,00;;;0,000
Araporã;MG;2016;267.940,00;0;;0,000
Araxá;MG;2016;3.004.197,94;;;0,000
Arcos;MG;2016;2.897.228,49;448.452,77;;0,155
Argirita;MG;2016;106.684,18;;;0,000
Aricanduva;MG;2016;118.144,00;;;0,000
Arinos;MG;2016;589.635,00;;;0,000
Astolfo Dutra;MG;2016;1.830.147,44;22.070,39;;0,012
Ataléia;MG;2016;513.320,00;;;0,000
Baependi;MG;2016;1.081.044,80;;;0,000
Baldim;MG;2016;521.680,40;;;0,000
Bambuí;MG;2016;828.153,65;;;0,000
Bandeira;MG;2016;678.869,97;;;0,000
Bandeira do Sul;MG;2016;200.000,00;100.000,00;;0,500
Barão de Cocais;MG;2016;840.000,00;;;0,000
Barbacena;MG;2016;5.893.936,20;4.229.792,42;;0,718
Barroso;MG;2016;580.000,00;350.000,00;;0,603
Bela Vista de Minas;MG;2016;1.214.509,90;14.970,09;;0,012
Belo Horizonte;MG;2016;387.874.197,93;207.644.243,47;;0,535
Belo Oriente;MG;2016;1.330.627,80;;;0,000
Belo Vale;MG;2016;734.471,01;;;0,000
Bertópolis;MG;2016;35.665,69;;;0,000
Berizal;MG;2016;273.779,00;;;0,000
Betim;MG;2016;33.085.899,64;;;0,000
Bias Fortes;MG;2016;273.600,00;;;0,000
Bicas;MG;2016;1.197.957,80;;;0,000
Boa Esperança;MG;2016;1.615.680,00;0;;0,000
Bocaiúva;MG;2016;1.919.545,67;369.014,70;;0,192
Bom Despacho;MG;2016;2.506.612,48;;;0,000
Bom Jardim de Minas;MG;2016;541.431,45;4.104,00;;0,008
Bom Jesus do Galho;MG;2016;625.358,95;12.500,50;;0,020
Bom Repouso;MG;2016;290.063,00;;;0,000
Bom Sucesso;MG;2016;647.119,94;;;0,000
Bonfim;MG;2016;359.946,39;;;0,000
Bonfinópolis de Minas;MG;2016;185.526,00;;;0,000
Bonito de Minas;MG;2016;157.696,00;;;0,000
Borda da Mata;MG;2016;688.607,32;125.086,22;;0,182
Botelhos;MG;2016;650.145,91;44.753,64;;0,069
Botumirim;MG;2016;408.000,00;;;0,000
Brasilândia de Minas;MG;2016;557.567,59;;;0,000
Brasília de Minas;MG;2016;2.080.000,00;;;0,000
Brás Pires;MG;2016;215.262,99;4.250,00;;0,020
Brasópolis;MG;2016;594.264,00;;;0,000
Brumadinho;MG;2016;2.059.518,10;;;0,000
Bueno Brandão;MG;2016;440.755,64;;;0,000
Buenópolis;MG;2016;48.350,00;;;0,000
Bugre;MG;2016;330.288,30;;;0,000
Buritis;MG;2016;581.440,00;239.581,00;;0,412
Cabeceira Grande;MG;2016;212.621,00;;;0,000
Cabo Verde;MG;2016;237.575,40;237.575,40;;1,000
Cachoeira de Minas;MG;2016;366.984,76;;;0,000
Caetanópolis;MG;2016;647.990,64;15.224,28;;0,023
Cajuri;MG;2016;255.853,49;;;0,000
Caldas;MG;2016;442.939,76;264.772,00;;0,598
Cambuí;MG;2016;745.222,86;584.172,98;;0,784
Campanha;MG;2016;240.000,00;;;0,000
Campestre;MG;2016;381.569,10;;;0,000
Campina Verde;MG;2016;1.301.804,60;202.786,15;;0,156
Campo Belo;MG;2016;1.818.226,57;;;0,000
Campo Florido;MG;2016;728.516,34;89.913,58;;0,123
Campos Altos;MG;2016;;207.870,00;;#DIV/0!
Campos Gerais;MG;2016;1.050.000,00;217.362,33;;0,207
Canaã;MG;2016;74.582,08;;;0,000
Cana Verde;MG;2016;95.600,00;;;0,000
Candeias;MG;2016;580.000,00;;;0,000
Cantagalo;MG;2016;150.000,00;;;0,000
Caparaó;MG;2016;70.000,00;;;0,000
Capela Nova;MG;2016;510.000,00;12.000,00;;0,024
Capelinha;MG;2016;1.025.858,34;;;0,000
Capetinga;MG;2016;661.329,71;9.195,00;;0,014
Capim Branco;MG;2016;882.978,05;;;0,000
Capinópolis;MG;2016;1.078.053,94;307.881,12;;0,286
Capitão Enéas;MG;2016;156.000,00;;;0,000
Capitólio;MG;2016;471.170,85;471.170,85;;1,000
Caputira;MG;2016;68.800,00;;;0,000
Caranaíba;MG;2016;416.165,00;;;0,000
Carandaí;MG;2016;509.299,87;35.000,00;;0,069
Carangola;MG;2016;1.940.372,97;1.274.185,58;;0,657
Caratinga;MG;2016;5.438.573,93;;;0,000
Careaçu;MG;2016;120.360,00;;;0,000
Carlos Chagas;MG;2016;1.759.910,46;131.796,77;;0,075
Carmo da Cachoeira;MG;2016;960.856,80;161.402,49;;0,168
Carmo da Mata;MG;2016;192.336,60;;;0,000
Carmo de Minas;MG;2016;383.549,39;278.514,54;;0,726
Carmo do Cajuru;MG;2016;642.591,00;228.376,15;;0,355
Carmo do Paranaíba;MG;2016;670.000,00;;;0,000
Carmópolis de Minas;MG;2016;910.142,72;577.389,12;;0,634
Carneirinho;MG;2016;1.358.904,00;;;0,000
Carvalhópolis;MG;2016;274.721,48;40.999,70;;0,149
Cascalho Rico;MG;2016;138.630,00;;;0,000
Cássia;MG;2016;1.104.687,49;101.265,42;;0,092
Conceição da Barra de Minas;MG;2016;150.000,00;;;0,000
Cataguases;MG;2016;1.400.000,00;1.050.000,00;;0,750
Catas Altas;MG;2016;1.241.551,11;32.411,03;;0,026
Catuji;MG;2016;280.000,00;;;0,000
Caxambu;MG;2016;824.000,00;600.000,00;;0,728
Cedro do Abaeté;MG;2016;39.511,29;3.273,52;;0,083
Central de Minas;MG;2016;93.000,00;;;0,000
Chácara;MG;2016;222.690,75;;;0,000
Chalé;MG;2016;243.995,12;;;0,000
Chapada Gaúcha;MG;2016;426.384,00;10.000,00;;0,023
Chiador;MG;2016;362.856,00;4.802,00;;0,013
Cipotânea;MG;2016;478.021,22;;;0,000
Claraval;MG;2016;207.524,38;;;0,000
Claro dos Poções;MG;2016;230.141,60;;;0,000
Cláudio;MG;2016;1.910.735,78;343.396,50;;0,180
Coimbra;MG;2016;155.812,00;12.873,80;;0,083
Coluna;MG;2016;350.000,00;;;0,000
Comendador Gomes;MG;2016;140.000,00;;;0,000
Comercinho;MG;2016;329.782,99;;;0,000
Conceição da Aparecida;MG;2016;158.245,32;;;0,000
Conceição das Pedras;MG;2016;72.207,00;18.527,83;;0,257
Conceição das Alagoas;MG;2016;1.811.753,37;419.847,78;;0,232
Conceição de Ipanema;MG;2016;142.562,00;;;0,000
Conceição do Mato Dentro;MG;2016;2.096.013,08;;;0,000
Conceição do Pará;MG;2016;693.193,00;;;0,000
Conceição do Rio Verde;MG;2016;259.346,56;;;0,000
Cônego Marinho;MG;2016;167.000,00;;;0,000
Congonhas;MG;2016;7.661.937,69;271.306,76;;0,035
Congonhas do Norte;MG;2016;233.042,86;;;0,000
Conquista;MG;2016;356.000,00;;;0,000
Conselheiro Lafaiete;MG;2016;5.700.541,10;;;0,000
Conselheiro Pena;MG;2016;684.760,21;711.251,01;;1,039
Consolação;MG;2016;181.699,01;;;0,000
Contagem;MG;2016;49.324.500,00;9.212.584,87;;0,187
Coqueiral;MG;2016;420.881,05;52.548,35;;0,125
Coração de Jesus;MG;2016;786.027,30;;;0,000
Cordisburgo;MG;2016;331.088,05;;;0,000
Cordislândia;MG;2016;116.174,26;;;0,000
Coronel Fabriciano;MG;2016;1.315.754,00;;;0,000
Coronel Murta;MG;2016;737.465,85;;;0,000
Coronel Pacheco;MG;2016;371.000,00;;;0,000
Coronel Xavier Chaves;MG;2016;346.245,42;15.447,74;;0,045
Córrego Danta;MG;2016;271.826,22;;;0,000
Córrego do Bom Jesus;MG;2016;228.550,00;72.379,67;;0,317
Córrego Fundo;MG;2016;438.721,79;;;0,000
Couto de Magalhães de Minas;MG;2016;202.068,00;;;0,000
Cristiano Otoni;MG;2016;300.000,00;;;0,000
Cristina;MG;2016;162.000,00;18.500,00;;0,114
Crucilândia;MG;2016;274.764,84;;;0,000
Cruzília;MG;2016;402.000,00;;;0,000
Cuparaque;MG;2016;400.800,00;;;0,000
Curvelo;MG;2016;2.844.823,15;950.059,54;;0,334
Datas;MG;2016;133.360,00;;;0,000
Delfim Moreira;MG;2016;336.970,13;7.090,82;;0,021
Delfinópolis;MG;2016;942.012,82;;;0,000
Delta;MG;2016;464.417,93;17.779,39;;0,038
Descoberto;MG;2016;231.269,42;0;;0,000
Desterro de Entre Rios;MG;2016;282.735,30;31.579,54;;0,112
Desterro do Melo;MG;2016;129.166,28;;;0,000
Diamantina;MG;2016;1.120.413,32;;;0,000
Dionísio;MG;2016;519.747,62;42.000,00;;0,081
Divinésia;MG;2016;295.000,00;;;0,000
Divino;MG;2016;1.396.800,00;45.000,00;;0,032
Divinolândia de Minas;MG;2016;291.400,00;;;0,000
Divisa Nova;MG;2016;346.681,55;37.235,60;;0,107
Divisópolis;MG;2016;266.500,00;;;0,000
Dom Bosco;MG;2016;121.200,00;;;0,000
Dom Cavati;MG;2016;362.100,56;0;;0,000
Dom Joaquim;MG;2016;526.566,52;28.152,15;;0,053
Dom Silvério;MG;2016;234.836,00;;;0,000
Dom Viçoso;MG;2016;125.598,79;2.532,80;;0,020
Dores de Campos;MG;2016;480.000,00;17.985,44;;0,037
Dores de Guanhães;MG;2016;393.764,84;;;0,000
Dores do Indaiá;MG;2016;666.085,01;;;0,000
Douradoquara;MG;2016;573.656,00;;;0,000
Durandé;MG;2016;167.000,00;;;0,000
Elói Mendes;MG;2016;1.830.931,31;70.162,67;;0,038
Engenheiro Caldas;MG;2016;391.296,00;;;0,000
Engenheiro Navarro;MG;2016;522.960,00;;;0,000
Entre Folhas;MG;2016;105.738,18;;;0,000
Entre Rios de Minas;MG;2016;1.203.074,00;37.000,00;;0,031
Ervália;MG;2016;2.070.275,00;;;0,000
Esmeraldas;MG;2016;4.272.340,06;503.170,11;;0,118
Espera Feliz;MG;2016;400.000,00;;;0,000
Espinosa;MG;2016;1.040.352,88;;;0,000
Estrela Dalva;MG;2016;504.996,21;;;0,000
Estrela do Indaiá;MG;2016;121.938,61;32.622,15;;0,268
Eugenópolis;MG;2016;1.011.471,84;;;0,000
Extrema;MG;2016;845.136,00;247.130,00;;0,292
Faria Lemos;MG;2016;;;;#DIV/0!
Felício dos Santos;MG;2016;100.000,00;;;0,000
São Gonçalo do Rio Preto;MG;2016;151.794,00;;;0,000
Felisburgo;MG;2016;514.991,15;;;0,000
Felixlândia;MG;2016;906.188,81;;;0,000
Ferros;MG;2016;565.193,00;;;0,000
Fervedouro;MG;2016;472.204,80;;;0,000
Florestal;MG;2016;538.871,96;29.560,30;;0,055
Formiga;MG;2016;6.728.503,00;1.580.531,00;;0,235
Formoso;MG;2016;560.000,00;;;0,000
Fortaleza de Minas;MG;2016;289.617,89;;;0,000
Fortuna de Minas;MG;2016;227.306,80;12.178,08;;0,054
Francisco Badaró;MG;2016;380.160,00;;;0,000
Francisco Sá;MG;2016;2.404.400,00;;;0,000
Franciscópolis;MG;2016;311.782,35;166,14;;0,001
Frei Lagonegro;MG;2016;108.800,00;;;0,000
Fronteira;MG;2016;695.817,10;55.610,90;;0,080
Fronteira dos Vales;MG;2016;495.550,00;;;0,000
Frutal;MG;2016;1.952.000,00;1.320.000,00;;0,676
Funilândia;MG;2016;206.377,49;;;0,000
Gameleiras;MG;2016;60.000,00;;;0,000
Glaucilândia;MG;2016;180.000,00;;;0,000
Goiabeira;MG;2016;420.000,00;;;0,000
Goianá;MG;2016;707.695,47;;;0,000
Gonçalves;MG;2016;398.000,00;;;0,000
Gonzaga;MG;2016;431.792,97;;;0,000
Gouveia;MG;2016;340.625,48;347.624,00;;1,021
Governador Valadares;MG;2016;21.321.322,28;12.181.453,36;;0,571
Grão Mogol;MG;2016;873.125,19;;;0,000
Grupiara;MG;2016;255.990,00;;;0,000
Guanhães;MG;2016;1.041.200,00;369.000,00;;0,354
Guapé;MG;2016;250.000,00;10.000,00;;0,040
Guaraciaba;MG;2016;383.429,65;17.142,87;;0,045
Guaranésia;MG;2016;976.689,36;0;;0,000
Guarani;MG;2016;87.650,00;;;0,000
Guarará;MG;2016;606.537,26;20.540,45;;0,034
Guarda-Mor;MG;2016;503.752,00;5.231,00;;0,010
Guaxupé;MG;2016;4.592.952,18;2.236.570,50;;0,487
Guidoval;MG;2016;554.400,00;61.993,00;;0,112
Guimarânia;MG;2016;439.112,16;;;0,000
Guiricema;MG;2016;714.718,84;;;0,000
Iapu;MG;2016;500.000,00;16.391,38;;0,033
Ibertioga;MG;2016;323.653,44;0;;0,000
Ibiá;MG;2016;888.120,89;;;0,000
Ibiraci;MG;2016;906.017,72;;;0,000
Ibirité;MG;2016;13.961.550,71;1.572.349,87;;0,113
Ibitiúra de Minas;MG;2016;164.704,00;;;0,000
Igarapé;MG;2016;2.746.371,78;;;0,000
Iguatama;MG;2016;670.907,00;96.000,00;;0,143
Ijaci;MG;2016;286.800,00;19.155,16;;0,067
Ilicínea;MG;2016;665.280,00;44.572,12;;0,067
Imbé de Minas;MG;2016;449.864,00;;;0,000
Inconfidentes;MG;2016;710.000,00;;;0,000
Indaiabira;MG;2016;389.163,94;;;0,000
Indianópolis;MG;2016;547.139,00;27.520,14;;0,050
Inimutaba;MG;2016;198.977,24;;;0,000
Ipaba;MG;2016;733.738,00;;;0,000
Ipanema;MG;2016;704.949,31;93.491,10;;0,133
Ipatinga;MG;2016;21.454.123,91;1.755.169,06;;0,082
Ipiaçu;MG;2016;48.000,00;65.000,00;;1,354
Iraí de Minas;MG;2016;912.246,86;;;0,000
Itabira;MG;2016;16.099.511,58;;;0,000
Itabirinha;MG;2016;1.740.877,63;;;0,000
Itabirito;MG;2016;3.871.697,78;1.220.690,83;;0,315
Itacambira;MG;2016;13.000,00;;;0,000
Itacarambi;MG;2016;696.960,00;;;0,000
Itaguara;MG;2016;1.131.591,05;358.758,58;;0,317
Itaipé;MG;2016;402.000,00;;;0,000
Itajubá;MG;2016;8.733.527,26;9.000.000,00;;1,031
Itamarandiba;MG;2016;636.720,00;;;0,000
Itamarati de Minas;MG;2016;259.960,54;5.889,00;;0,023
Itambacuri;MG;2016;348.000,00;;;0,000
Itambé do Mato Dentro;MG;2016;210.887,73;0;;0,000
Itamogi;MG;2016;361.032,76;;;0,000
Itamonte;MG;2016;908.684,15;;;0,000
Itanhandu;MG;2016;188.125,00;;;0,000
Itanhomi;MG;2016;107.280,00;;;0,000
Itaobim;MG;2016;1.166.217,48;84.892,12;;0,073
Itapagipe;MG;2016;1.117.583,55;123.823,75;;0,111
Itapecerica;MG;2016;945.968,00;167.469,87;;0,177
Itapeva;MG;2016;331.714,56;;;0,000
Itaú de Minas;MG;2016;325.561,77;;;0,000
Itaúna;MG;2016;8.175.544,00;8.192.111,00;;1,002
Itaverava;MG;2016;102.292,00;;;0,000
Itinga;MG;2016;856.753,42;;;0,000
Itueta;MG;2016;379.417,94;;;0,000
Itutinga;MG;2016;349.656,25;;;0,000
Jaboticatubas;MG;2016;1.512.606,82;53.685,20;;0,035
Jacinto;MG;2016;624.042,00;;;0,000
Jacuí;MG;2016;134.958,21;0;;0,000
Jacutinga;MG;2016;809.452,86;722.949,76;;0,893
Jaguaraçu;MG;2016;670.169,34;5.452,74;;0,008
Jaíba;MG;2016;4.164.150,05;;;0,000
Janaúba;MG;2016;1.530.320,00;1.468.679,99;;0,960
Januária;MG;2016;6.787.477,69;;;0,000
Japaraíba;MG;2016;338.733,90;;;0,000
Japonvar;MG;2016;610.000,00;;;0,000
Jeceaba;MG;2016;725.831,44;;;0,000
Jequeri;MG;2016;947.318,62;7.875,56;;0,008
Jequitibá;MG;2016;395.600,00;;;0,000
Jequitinhonha;MG;2016;1.665.554,54;70.402,00;;0,042
Jesuânia;MG;2016;167.725,13;;;0,000
Joaíma;MG;2016;768.201,18;;;0,000
João Monlevade;MG;2016;4.397.860,11;201.220,17;;0,046
João Pinheiro;MG;2016;3.289.077,00;;;0,000
Jordânia;MG;2016;566.600,26;;;0,000
José Gonçalves de Minas;MG;2016;228.412,17;;;0,000
