Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);.;DS_2019
Araguacema;TO;2017;848.732,98;;;0,000
Araguaína;TO;2017;20.979.991,07;1.563.565,59;;0,075
Araguanã;TO;2017;196.673,81;;;0,000
Arapoema;TO;2017;232.521,81;;;0,000
Augustinópolis;TO;2017;361.937,00;;;0,000
Aurora do Tocantins;TO;2017;370.469,00;;;0,000
Babaçulândia;TO;2017;730.000,00;;;0,000
Bandeirantes do Tocantins;TO;2017;297.378,65;;;0,000
Barrolândia;TO;2017;125.000,00;;;0,000
Brasilândia do Tocantins;TO;2017;204.726,31;;;0,000
Brejinho de Nazaré;TO;2017;430.000,00;;;0,000
Campos Lindos;TO;2017;530.000,00;;;0,000
Cariri do Tocantins;TO;2017;280.098,00;;;0,000
Carrasco Bonito;TO;2017;234.000,00;;;0,000
Caseara;TO;2017;180.000,00;;;0,000
Centenário;TO;2017;314.000,00;12.584,00;;0,040
Chapada de Areia;TO;2017;130.095,26;;;0,000
Chapada da Natividade;TO;2017;198.000,00;;;0,000
Colinas do Tocantins;TO;2017;3.961.472,80;1.434,94;;0,000
Combinado;TO;2017;241.312,00;;;0,000
Couto de Magalhães;TO;2017;230.533,33;;;0,000
Cristalândia;TO;2017;1.427.383,42;;;0,000
Dianópolis;TO;2017;615.700,00;;;0,000
Divinópolis do Tocantins;TO;2017;260.000,00;;;0,000
Dois Irmãos do Tocantins;TO;2017;114.000,00;;;0,000
Dueré;TO;2017;535.000,00;;;0,000
Figueirópolis;TO;2017;320.000,00;;;0,000
Fortaleza do Tabocão;TO;2017;210.000,00;;;0,000
Goiatins;TO;2017;689.348,00;;;0,000
Guaraí;TO;2017;4.221.612,69;;;0,000
Gurupi;TO;2017;25.206.445,40;363.454,17;;0,014
Ipueiras;TO;2017;50.000,00;;;0,000
Itapiratins;TO;2017;240.000,00;;;0,000
Itaporã do Tocantins;TO;2017;291.924,00;;;0,000
Jaú do Tocantins;TO;2017;360.781,03;;;0,000
Lagoa da Confusão;TO;2017;164.000,00;;;0,000
Lajeado;TO;2017;250.400,00;;;0,000
Lavandeira;TO;2017;250.000,00;;;0,000
Lizarda;TO;2017;279.887,86;;;0,000
Luzinópolis;TO;2017;377.478,51;;;0,000
Marianópolis do Tocantins;TO;2017;301.770,39;;;0,000
Mateiros;TO;2017;210.000,00;;;0,000
Maurilândia do Tocantins;TO;2017;242.533,76;;;0,000
Miracema do Tocantins;TO;2017;2.608.495,29;;;0,000
Monte do Carmo;TO;2017;160.000,00;;;0,000
Nova Olinda;TO;2017;550.000,00;;;0,000
Nova Rosalândia;TO;2017;340.303,52;;;0,000
Novo Alegre;TO;2017;117.200,00;;;0,000
Palmeirante;TO;2017;117.728,05;;;0,000
Palmeirópolis;TO;2017;692.926,51;;;0,000
Paraíso do Tocantins;TO;2017;4.424.008,00;;;0,000
Pau D Arco;TO;2017;312.453,80;;;0,000
Pedro Afonso;TO;2017;1.400.000,00;;;0,000
Peixe;TO;2017;271.200,00;;;0,000
Pequizeiro;TO;2017;325.638,00;;;0,000
Colméia;TO;2017;765.020,51;;;0,000
Pium;TO;2017;584.321,56;;;0,000
Ponte Alta do Tocantins;TO;2017;200.000,00;;;0,000
Porto Alegre do Tocantins;TO;2017;279.500,00;;;0,000
Praia Norte;TO;2017;1.500.000,00;;;0,000
Presidente Kennedy;TO;2017;67.464,00;;;0,000
Pugmil;TO;2017;633.592,59;;;0,000
Riachinho;TO;2017;350.000,00;;;0,000
Rio da Conceição;TO;2017;23.966,25;;;0,000
Santa Maria do Tocantins;TO;2017;234.000,00;;;0,000
Santa Rita do Tocantins;TO;2017;245.676,00;;;0,000
Santa Rosa do Tocantins;TO;2017;336.737,20;;;0,000
Santa Tereza do Tocantins;TO;2017;200.000,00;;;0,000
Santa Terezinha do Tocantins;TO;2017;240.000,00;;;0,000
São Bento do Tocantins;TO;2017;546.587,42;;;0,000
São Salvador do Tocantins;TO;2017;343.440,00;;;0,000
São Sebastião do Tocantins;TO;2017;53.000,00;;;0,000
Silvanópolis;TO;2017;298.850,40;;;0,000
Sucupira;TO;2017;226.148,64;;;0,000
Taguatinga;TO;2017;357.015,50;;;0,000
Palmas;TO;2017;23.908.140,81;;;0,000
Tocantínia;TO;2017;382.941,00;;;0,000
Tocantinópolis;TO;2017;1.150.000,00;;;0,000
Tupirama;TO;2017;181.122,68;;;0,000
Tupiratins;TO;2017;126.720,00;;;0,000
Wanderlândia;TO;2017;500.000,00;;;0,000
