Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2017
Borebi;SP;2015;598.897,68;72.242,77;;0,121
Botucatu;SP;2015;12.363.074,64;3.542.056,09;;0,287
Bragança Paulista;SP;2015;16.774.567,80;4.874.085,55;;0,291
Braúna;SP;2015;482.791,06;290.764,59;;0,602
Brejo Alegre;SP;2015;202.120,00;;;0
Brodowski;SP;2015;941.835,61;;;0
Brotas;SP;2015;1.848.053,84;1.240.039,00;;0,671
Buri;SP;2015;813.000,00;;;0
Buritama;SP;2015;786.471,51;295.364,50;;0,376
Cabrália Paulista;SP;2015;130.840,00;32.000,00;;0,245
Cabreúva;SP;2015;4.295.265,04;896.292,62;;0,209
Caçapava;SP;2015;6.714.722,53;;;0
Cachoeira Paulista;SP;2015;1.171.481,00;;;0
Caconde;SP;2015;568.873,14;275.669,67;;0,485
Cafelândia;SP;2015;224.800,00;;;0
Caieiras;SP;2015;1.194.336,64;;;0
Caiuá;SP;2015;153.792,00;;;0
Cajamar;SP;2015;8.946.926,16;;;0
Cajati;SP;2015;1.055.836,01;;;0
Cajobi;SP;2015;270.500,00;;;0
Campina do Monte Alegre;SP;2015;261.446,72;4.646,72;;0,018
Campinas;SP;2015;141.072.849,35;86.153.190,51;;0,611
Campo Limpo Paulista;SP;2015;3.000.911,07;;;0
Campos Novos Paulista;SP;2015;65.000,00;;;0
Cananéia;SP;2015;1.665.565,00;77.690,93;;0,047
Canas;SP;2015;273.812,88;;;0
Cândido Mota;SP;2015;1.733.067,00;300.244,00;;0,173
Capão Bonito;SP;2015;2.514.508,06;776.823,50;;0,309
Capela do Alto;SP;2015;394.894,40;248.510,62;;0,629
Capivari;SP;2015;3.500.000,00;2.320.346,31;;0,663
Caraguatatuba;SP;2015;9.823.972,74;;;0
Cardoso;SP;2015;1.137.520,00;157.934,14;;0,139
Casa Branca;SP;2015;690.657,82;0;;0
Castilho;SP;2015;1.263.685,11;151.689,51;;0,12
Catanduva;SP;2015;13.011.150,79;1.563.278,10;;0,12
Catiguá;SP;2015;305.794,09;;;0
Cedral;SP;2015;368.047,24;420.000,00;;1,141
Cerqueira César;SP;2015;470.200,00;;;0
Cerquilho;SP;2015;2.862.426,00;;;0
Cesário Lange;SP;2015;1.557.514,07;720.034,18;;0,462
Charqueada;SP;2015;1.000.000,00;;;0
Clementina;SP;2015;164.781,60;212.153,19;;1,287
Colina;SP;2015;1.276.532,92;339.422,86;;0,266
Conchal;SP;2015;3.391.060,00;;;0
Conchas;SP;2015;755.420,00;202.367,00;;0,268
Cordeirópolis;SP;2015;3.961.439,97;759.573,85;;0,192
Coroados;SP;2015;383.322,83;;;0
Coronel Macedo;SP;2015;47.500,00;;;0
Corumbataí;SP;2015;526.743,02;;;0
Cosmópolis;SP;2015;3.885.273,66;125.132,66;;0,032
Cosmorama;SP;2015;88.232,79;91.246,98;;1,034
Cotia;SP;2015;58.511.706,55;;;0
Cristais Paulista;SP;2015;466.054,00;;;0
Cruzália;SP;2015;364.239,33;0;;0
Cubatão;SP;2015;23.800.846,74;;;0
Descalvado;SP;2015;940.000,00;;;0
Diadema;SP;2015;36.568.081,00;10.852.103,00;;0,297
Divinolândia;SP;2015;136.600,00;;;0
Dobrada;SP;2015;303.171,10;12.514,23;;0,041
Dois Córregos;SP;2015;1.866.344,47;;;0
Dolcinópolis;SP;2015;417.800,00;5.701,09;;0,014
Dracena;SP;2015;1.254.954,91;861.157,32;;0,686
Duartina;SP;2015;849.586,30;250.290,83;;0,295
Dumont;SP;2015;242.738,95;;;0
Eldorado;SP;2015;1.084.372,45;;;0
Elias Fausto;SP;2015;1.227.835,72;583.726,97;;0,475
Elisiário;SP;2015;526.705,00;;;0
Embaúba;SP;2015;345.994,14;;;0
Embú das Artes;SP;2015;19.000.000,00;;;0
Engenheiro Coelho;SP;2015;927.768,39;;;0
Espírito Santo do Pinhal;SP;2015;3.380.000,00;2.470.600,00;;0,731
Espírito Santo do Turvo;SP;2015;384.467,09;;;0
Estrela D Oeste;SP;2015;160.938,61;100.000,00;;0,621
Euclides da Cunha Paulista;SP;2015;374.700,00;;;0
Fernandópolis;SP;2015;3.500.000,00;2.952.119,00;;0,843
Fernão;SP;2015;20.269,14;9.068,64;;0,447
Ferraz de Vasconcelos;SP;2015;18.501.980,41;2.253.367,20;;0,122
Floreal;SP;2015;175.913,65;30.875,74;;0,176
Flórida Paulista;SP;2015;2.232.396,00;91.462,00;;0,041
Franca;SP;2015;15.127.821,12;;;0
Franco da Rocha;SP;2015;;2.610.447,95;;#DIV/0!
Gabriel Monteiro;SP;2015;213.625,32;50.784,12;;0,238
Gália;SP;2015;416.209,93;;;0
Garça;SP;2015;2.112.472,73;;;0
General Salgado;SP;2015;771.597,00;;;0
Getulina;SP;2015;284.719,40;;;0
Glicério;SP;2015;900.000,00;;;0
Guaiçara;SP;2015;729.114,18;72.101,47;;0,099
Guaimbê;SP;2015;61.793,41;123.000,00;;1,991
Guapiaçu;SP;2015;2.689.332,88;189.483,51;;0,07
Guapiara;SP;2015;431.533,81;28.432,09;;0,066
Guará;SP;2015;620.000,00;200.000,00;;0,323
Guaraçaí;SP;2015;688.377,53;79.284,10;;0,115
Guaraci;SP;2015;1.625.427,73;55.452,89;;0,034
Guarani D Oeste;SP;2015;151.560,00;29.600,00;;0,195
Guarantã;SP;2015;1.063.311,50;;;0
Guararapes;SP;2015;992.174,00;;;0
Guararema;SP;2015;2.916.000,00;;;0
Guaratinguetá;SP;2015;10.424.788,72;7.962.359,83;;0,764
Guareí;SP;2015;362.914,68;37.666,28;;0,104
Guariba;SP;2015;3.828.989,21;;;0
Guarujá;SP;2015;71.990.918,10;28.145.087,88;;0,391
Guarulhos;SP;2015;174.802.254,90;;;0
Guatapará;SP;2015;341.260,00;;;0
Guzolândia;SP;2015;491.930,77;15.958,78;;0,032
Herculândia;SP;2015;440.198,72;;;0
Holambra;SP;2015;1.507.751,76;392.607,40;;0,26
Hortolândia;SP;2015;5.885.183,28;;;0
Iacanga;SP;2015;1.054.087,94;;;0
Iacri;SP;2015;450.000,00;;;0
Iaras;SP;2015;50.000,00;;;0
Ibirá;SP;2015;190.134,26;71.495,27;;0,376
Ibirarema;SP;2015;564.844,87;561.587,73;;0,994
Ibitinga;SP;2015;5.536.698,14;953.512,28;;0,172
Icém;SP;2015;398.099,60;112.333,50;;0,282
Iepê;SP;2015;408.774,34;119.830,07;;0,293
Igaraçu do Tietê;SP;2015;685.531,80;;;0
Igarapava;SP;2015;1.277.640,00;;;0
Ilhabela;SP;2015;7.578.079,00;3.365.532,88;;0,444
Ilha Solteira;SP;2015;570.240,54;663.693,18;;1,164
Indaiatuba;SP;2015;10.418.330,20;11.630.967,00;;1,116
Indiaporã;SP;2015;88.131,94;68.732,18;;0,78
Inúbia Paulista;SP;2015;112.500,00;;;0
Ipaussu;SP;2015;728.452,32;;;0
Iperó;SP;2015;2.177.998,36;50.309,14;;0,023
Ipeúna;SP;2015;798.585,58;0;;0
Ipuã;SP;2015;923.901,89;;;0
Irapuã;SP;2015;310.900,00;;;0
Irapuru;SP;2015;327.677,03;;;0
Itaí;SP;2015;1.496.754,68;;;0
Itajobi;SP;2015;1.292.755,15;210.540,96;;0,163
Itaju;SP;2015;186.000,00;;;0
Itanhaém;SP;2015;21.390.674,11;15.920.563,00;;0,744
Itaóca;SP;2015;190.315,00;;;0
Itapecerica da Serra;SP;2015;22.943.690,30;4.002.959,74;;0,174
Itapeva;SP;2015;2.340.890,02;1.057.748,52;;0,452
Itapevi;SP;2015;31.305.785,22;;;0
Itapirapuã Paulista;SP;2015;218.023,07;;;0
Itápolis;SP;2015;1.535.148,62;;;0
Itaporanga;SP;2015;469.000,00;44.080,94;;0,094
Itapuí;SP;2015;346.000,00;;;0
Itapura;SP;2015;205.684,52;;;0
Itararé;SP;2015;2.296.308,00;;;0
Itariri;SP;2015;1.266.998,17;;;0
Itatiba;SP;2015;9.907.544,98;6.497.390,87;;0,656
Itatinga;SP;2015;418.000,00;400.000,00;;0,957
Itirapina;SP;2015;486.092,12;;;0
Itirapuã;SP;2015;455.200,06;;;0
Itobi;SP;2015;265.000,00;;;0
Itu;SP;2015;41.129.975,69;;;0
Itupeva;SP;2015;8.084.348,00;;;0
Ituverava;SP;2015;1.539.883,00;912.813,33;;0,593
Jaborandi;SP;2015;440.000,00;28.568,57;;0,065
Jaboticabal;SP;2015;2.147.989,51;;;0
Jacareí;SP;2015;48.882.260,10;5.621.530,43;;0,115
Jacupiranga;SP;2015;348.301,78;;;0
Jaguariúna;SP;2015;8.996.918,98;2.250.287,15;;0,25
Jandira;SP;2015;6.742.925,52;;;0
Jardinópolis;SP;2015;3.474.188,18;226.699,75;;0,065
Jarinu;SP;2015;4.249.700,00;;;0
Joanópolis;SP;2015;2.160.894,00;;;0
João Ramalho;SP;2015;613.572,83;;;0
Jumirim;SP;2015;75.991,71;57.657,00;;0,759
Jundiaí;SP;2015;96.351.129,74;33.118.050,44;;0,344
Junqueirópolis;SP;2015;819.775,54;;;0
Juquiá;SP;2015;384.961,73;;;0
Lagoinha;SP;2015;119.560,00;;;0
Laranjal Paulista;SP;2015;1.850.940,00;0;;0
Lavínia;SP;2015;220.653,94;;;0
Leme;SP;2015;8.528.796,74;;;0
Lençóis Paulista;SP;2015;5.839.675,37;759.846,30;;0,13
Limeira;SP;2015;26.992.763,36;1.643.295,70;;0,061
Lindóia;SP;2015;153.579,66;;;0
Lins;SP;2015;10.521.399,06;4.198.774,84;;0,399
Lorena;SP;2015;4.976.363,44;1.302.655,92;;0,262
Lourdes;SP;2015;153.367,36;;;0
Louveira;SP;2015;3.090.377,42;;;0
Lucélia;SP;2015;660.000,00;;;0
Lucianópolis;SP;2015;198.500,00;32.743,11;;0,165
Luís Antônio;SP;2015;1.969.361,00;46.895,36;;0,024
Luiziânia;SP;2015;404.454,17;13.371,18;;0,033
Lutécia;SP;2015;396.789,78;;;0
Macatuba;SP;2015;1.350.896,24;420.945,00;;0,312
Macaubal;SP;2015;580.744,37;;;0
Macedônia;SP;2015;146.848,41;11.944,15;;0,081
Manduri;SP;2015;555.200,00;;;0
Marabá Paulista;SP;2015;170.160,00;10.000,00;;0,059
Maracaí;SP;2015;172.190,75;172.190,75;;1
Mariápolis;SP;2015;356.000,00;;;0
Marília;SP;2015;3.188.795,07;;;0
Marinópolis;SP;2015;148.107,18;;;0
Martinópolis;SP;2015;1.578.025,00;;;0
Matão;SP;2015;8.319.391,13;;;0
Mauá;SP;2015;34.705.165,01;;;0
Mendonça;SP;2015;352.000,00;;;0
Meridiano;SP;2015;279.060,00;23.750,00;;0,085
Mineiros do Tietê;SP;2015;775.602,61;;;0
Mira Estrela;SP;2015;565.813,98;29.326,51;;0,052
Mirandópolis;SP;2015;1.303.227,20;;;0
Mirassol;SP;2015;4.020.842,41;2.934.634,12;;0,73
Mirassolândia;SP;2015;366.600,00;52.656,17;;0,144
Mogi das Cruzes;SP;2015;38.593.049,12;;;0
Mogi Guaçu;SP;2015;11.161.280,00;;;0
Mogi Mirim;SP;2015;6.649.766,29;3.683.949,54;;0,554
Mombuca;SP;2015;385.356,89;52.030,57;;0,135
Monções;SP;2015;378.401,75;19.223,38;;0,051
Mongaguá;SP;2015;7.328.799,57;6.253.889,03;;0,853
Monte Alegre do Sul;SP;2015;498.647,45;189.608,37;;0,38
Monte Alto;SP;2015;3.427.000,00;;;0
Monte Aprazível;SP;2015;1.959.069,92;391.312,85;;0,2
Monte Azul Paulista;SP;2015;882.274,48;639.529,32;;0,725
Monte Castelo;SP;2015;39.720,00;;;0
Monte Mor;SP;2015;4.087.411,00;1.492.500,00;;0,365
Morro Agudo;SP;2015;2.892.840,46;;;0
Morungaba;SP;2015;1.518.669,00;218.804,23;;0,144
Motuca;SP;2015;324.785,94;;;0
Murutinga do Sul;SP;2015;227.811,65;;;0
Nantes;SP;2015;200.000,00;;;0
Narandiba;SP;2015;373.495,25;;;0
Natividade da Serra;SP;2015;236.463,23;25.000,00;;0,106
Nazaré Paulista;SP;2015;1.367.080,00;;;0
Nhandeara;SP;2015;1.114.963,94;390.434,90;;0,35
Nipoã;SP;2015;214.120,00;30.000,00;;0,14
Nova Aliança;SP;2015;350.305,32;97.360,30;;0,278
Nova Campina;SP;2015;191.905,53;;;0
Nova Europa;SP;2015;242.303,12;55.334,48;;0,228
Nova Granada;SP;2015;1.279.339,37;327.086,34;;0,256
Nova Guataporanga;SP;2015;184.970,60;30.598,46;;0,165
Nova Independência;SP;2015;94.640,00;;;0
Novais;SP;2015;467.235,92;39.606,90;;0,085
Nova Luzitânia;SP;2015;147.386,66;80.924,68;;0,549
Nova Odessa;SP;2015;3.043.008,22;1.410.526,70;;0,464
Novo Horizonte;SP;2015;1.850.000,00;;;0
Ocauçu;SP;2015;182.465,88;50.169,53;;0,275
Olímpia;SP;2015;4.955.931,43;3.775.223,06;;0,762
Onda Verde;SP;2015;132.164,26;;;0
Oriente;SP;2015;327.000,00;;;0
Orindiúva;SP;2015;678.299,51;102.510,75;;0,151
Orlândia;SP;2015;2.450.000,00;1.631.387,38;;0,666
Osasco;SP;2015;83.135.999,51;22.763.530,72;;0,274
Osvaldo Cruz;SP;2015;1.931.231,52;676.930,57;;0,351
Ourinhos;SP;2015;10.001.386,84;6.859.466,90;;0,686
Ouroeste;SP;2015;783.214,55;97.351,14;;0,124
Pacaembu;SP;2015;404.660,79;;;0
Palestina;SP;2015;1.088.637,60;;;0
Palmeira D Oeste;SP;2015;192.000,00;;;0
Palmital;SP;2015;1.289.759,88;815.816,69;;0,633
Panorama;SP;2015;545.840,09;;;0
Paraguaçu Paulista;SP;2015;1.520.214,48;87.203,88;;0,057
Paraibuna;SP;2015;253.257,11;;;0
Paranapanema;SP;2015;1.400.640,00;;;0
Paranapuã;SP;2015;305.067,56;21.194,48;;0,069
Parapuã;SP;2015;423.192,00;2.000,00;;0,005
Pardinho;SP;2015;297.478,00;400.000,00;;1,345
Pariquera-Açu;SP;2015;612.875,44;;;0
Parisi;SP;2015;237.451,65;53.004,72;;0,223
Patrocínio Paulista;SP;2015;1.385.467,64;;;0
Paulicéia;SP;2015;850.537,00;44.601,54;;0,052
Paulistânia;SP;2015;231.480,41;4.524,28;;0,02
Pederneiras;SP;2015;9.721.509,11;;;0
Pedra Bela;SP;2015;163.856,17;38.058,65;;0,232
Pedranópolis;SP;2015;184.200,00;33.788,94;;0,183
Pedreira;SP;2015;4.258.699,53;;;0
Pedrinhas Paulista;SP;2015;185.782,60;83.680,64;;0,45
Pedro de Toledo;SP;2015;600.000,00;50.000,00;;0,083
Penápolis;SP;2015;7.456.308,73;7.165.480,07;;0,961
Pereira Barreto;SP;2015;726.467,85;192.835,74;;0,265
Pereiras;SP;2015;155.308,00;125.513,46;;0,808
Piacatu;SP;2015;154.529,69;110.269,40;;0,714
Piedade;SP;2015;2.745.299,80;;;0
Pilar do Sul;SP;2015;1.154.080,40;556.396,53;;0,482
Pindamonhangaba;SP;2015;21.888.000,00;0;;0
Pindorama;SP;2015;790.263,78;;;0
Pinhalzinho;SP;2015;612.096,95;216.702,89;;0,354
Piquete;SP;2015;1.077.342,64;;;0
Piracaia;SP;2015;3.062.005,03;;;0
Piracicaba;SP;2015;58.782.484,97;19.071.756,32;;0,324
Piraju;SP;2015;1.300.524,92;;;0
Pirajuí;SP;2015;674.117,23;;;0
Pirangi;SP;2015;629.393,23;253.072,64;;0,402
Pirapozinho;SP;2015;1.769.479,12;27.075,26;;0,015
Pirassununga;SP;2015;3.103.023,77;1.352.986,77;;0,436
Piratininga;SP;2015;790.456,88;;;0
Pitangueiras;SP;2015;2.700.500,00;0;;0
Platina;SP;2015;625.762,74;;;0
Poá;SP;2015;17.802.326,52;4.289.214,91;;0,241
Pompéia;SP;2015;1.350.000,00;;;0
Pongaí;SP;2015;128.050,63;;;0
Pontal;SP;2015;3.111.273,84;;;0
Populina;SP;2015;401.680,53;15.748,06;;0,039
Porangaba;SP;2015;743.408,47;88.552,10;;0,119
Porto Feliz;SP;2015;8.914.959,23;;;0
Porto Ferreira;SP;2015;4.131.204,42;1.459.852,52;;0,353
Potirendaba;SP;2015;805.000,00;287.000,00;;0,357
Pracinha;SP;2015;284.833,90;;;0
Pradópolis;SP;2015;1.932.356,36;103.051,46;;0,053
Praia Grande;SP;2015;52.089.467,00;;;0
Pratânia;SP;2015;510.580,77;;;0
Presidente Alves;SP;2015;65.000,00;3.514,04;;0,054
Presidente Bernardes;SP;2015;2.504.919,22;46.770,00;;0,019
Presidente Epitácio;SP;2015;4.453.985,29;357.029,62;;0,08
Presidente Prudente;SP;2015;19.351.446,48;25.161.604,34;;1,3
Presidente Venceslau;SP;2015;1.762.699,34;387.602,77;;0,22
Quadra;SP;2015;271.680,88;21.470,04;;0,079
Quatá;SP;2015;;;;#DIV/0!
Queluz;SP;2015;787.667,00;0;;0
Quintana;SP;2015;425.871,93;;;0
Rafard;SP;2015;173.776,90;;;0
Rancharia;SP;2015;2.173.500,00;;;0
Redenção da Serra;SP;2015;332.034,43;27.782,12;;0,084
Regente Feijó;SP;2015;1.546.927,19;410.930,89;;0,266
Reginópolis;SP;2015;536.892,00;;;0
Registro;SP;2015;3.400.984,06;;;0
Restinga;SP;2015;253.440,00;;;0
Ribeira;SP;2015;70.000,00;10.334,38;;0,148
Ribeirão Bonito;SP;2015;1.205.538,28;626.494,98;;0,52
Ribeirão Corrente;SP;2015;241.554,99;;;0
Ribeirão do Sul;SP;2015;497.615,59;16.716,43;;0,034
Ribeirão dos Índios;SP;2015;147.148,62;4.017,63;;0,027
Ribeirão Grande;SP;2015;307.920,00;7.057,00;;0,023
Ribeirão Pires;SP;2015;8.828.290,19;;;0
Ribeirão Preto;SP;2015;92.651.208,58;;;0
Riversul;SP;2015;106.813,70;34.000,00;;0,318
Rifaina;SP;2015;1.120.000,00;;;0
Rincão;SP;2015;700.789,67;297.273,40;;0,424
Rinópolis;SP;2015;262.703,26;;;0
Rio Claro;SP;2015;12.160.366,35;;;0
Rio das Pedras;SP;2015;2.334.894,87;;;0
Rio Grande da Serra;SP;2015;2.130.803,52;786.725,36;;0,369
Riolândia;SP;2015;526.948,93;39.278,52;;0,075
Rosana;SP;2015;612.034,82;;;0
Roseira;SP;2015;143.408,72;;;0
Rubiácea;SP;2015;251.675,37;;;0
Rubinéia;SP;2015;658.728,56;155.949,50;;0,237
Sabino;SP;2015;305.176,09;305.176,09;;1
Sagres;SP;2015;424.115,89;13.447,28;;0,032
Sales;SP;2015;1.407.315,00;;;0
Sales Oliveira;SP;2015;1.343.840,20;;;0
Saltinho;SP;2015;1.095.234,92;496.555,63;;0,453
Salto;SP;2015;18.638.279,87;;;0
Salto de Pirapora;SP;2015;1.631.737,80;;;0
Salto Grande;SP;2015;612.832,72;;;0
Sandovalina;SP;2015;383.121,81;13.469,00;;0,035
Santa Adélia;SP;2015;;;;#DIV/0!
Santa Bárbara D Oeste;SP;2015;7.274.750,22;;;0
Santa Branca;SP;2015;660.160,11;396.511,63;;0,601
Santa Clara D Oeste;SP;2015;364.400,00;6.692,70;;0,018
Santa Cruz da Conceição;SP;2015;626.400,00;;;0
Santa Cruz da Esperança;SP;2015;120.000,00;;;0
Santa Cruz das Palmeiras;SP;2015;2.575.140,89;;;0
Santa Cruz do Rio Pardo;SP;2015;3.793.744,14;;;0
Santa Ernestina;SP;2015;445.814,39;0;;0
Santa Fé do Sul;SP;2015;368.400,00;;;0
Santa Gertrudes;SP;2015;4.419.883,98;0;;0
Santa Isabel;SP;2015;3.201.330,36;;;0
Santa Lúcia;SP;2015;415.355,05;18.107,31;;0,044
Santa Maria da Serra;SP;2015;84.158,00;;;0
Santa Mercedes;SP;2015;378.422,32;;;0
Santana da Ponte Pensa;SP;2015;92.081,08;36.816,46;;0,4
Santana de Parnaíba;SP;2015;12.435.200,00;0;;0
Santa Rita D Oeste;SP;2015;431.856,00;;;0
Santa Rita do Passa Quatro;SP;2015;2.719.937,98;1.042.268,56;;0,383
Santa Rosa de Viterbo;SP;2015;1.060.811,40;;;0
Santo Anastácio;SP;2015;397.540,00;;;0
Santo André;SP;2015;91.679.557,56;55.841.232,59;;0,609
Santo Antônio da Alegria;SP;2015;750.378,08;;;0
Santo Antônio de Posse;SP;2015;866.255,00;;;0
Santo Antônio do Aracanguá;SP;2015;1.885.627,43;;;0
Santo Antônio do Jardim;SP;2015;480.170,64;259.358,30;;0,54
Santo Expedito;SP;2015;115.659,38;;;0
Santópolis do Aguapeí;SP;2015;150.758,23;41.505,04;;0,275
Santos;SP;2015;51.507.572,00;42.659.831,00;;0,828
São Bento do Sapucaí;SP;2015;852.800,00;;;0
São Bernardo do Campo;SP;2015;127.656.882,44;62.466.055,53;;0,489
São Caetano do Sul;SP;2015;22.890.586,86;41.998.324,60;;1,835
São Carlos;SP;2015;7.086.573,84;;;0
São João da Boa Vista;SP;2015;8.003.587,42;;;0
São João de Iracema;SP;2015;143.187,98;;;0
São João do Pau d Alho;SP;2015;115.000,00;;;0
São Joaquim da Barra;SP;2015;4.394.735,61;;;0
São José da Bela Vista;SP;2015;655.120,00;;;0
São José do Barreiro;SP;2015;142.560,00;;;0
São José do Rio Pardo;SP;2015;4.480.970,28;1.115.159,27;;0,249
São José do Rio Preto;SP;2015;60.226.531,45;;;0
São José dos Campos;SP;2015;108.518.220,70;9.888.663,40;;0,091
São Lourenço da Serra;SP;2015;1.535.184,41;119.909,00;;0,078
São Luís do Paraitinga;SP;2015;212.900,00;;;0
São Manuel;SP;2015;1.076.000,00;;;0
São Miguel Arcanjo;SP;2015;770.922,56;416.000,00;;0,54
São Paulo;SP;2015;2.087.499.882,78;;;0
São Pedro do Turvo;SP;2015;396.175,00;;;0
São Roque;SP;2015;13.303.045,53;2.106.054,04;;0,158
São Sebastião da Grama;SP;2015;506.614,20;;;0
São Simão;SP;2015;762.995,85;;;0
São Vicente;SP;2015;42.202.621,41;36.809.330,72;;0,872
Sarapuí;SP;2015;318.200,00;;;0
Sebastianópolis do Sul;SP;2015;261.339,60;;;0
Serra Azul;SP;2015;150.000,00;;;0
Serra Negra;SP;2015;1.694.061,80;1.553.032,34;;0,917
Sertãozinho;SP;2015;16.380.440,92;8.600.154,78;;0,525
Sete Barras;SP;2015;1.365.663,12;;;0
Severínia;SP;2015;547.922,82;;;0
Socorro;SP;2015;2.200.945,58;;;0
Sorocaba;SP;2015;70.370.978,69;42.666.268,57;;0,606
Sud Mennucci;SP;2015;772.427,06;;;0
Sumaré;SP;2015;7.443.189,11;;;0
Suzano;SP;2015;21.120.227,90;;;0
Suzanápolis;SP;2015;319.591,53;19.504,61;;0,061
Tabapuã;SP;2015;632.859,72;309.167,95;;0,489
Taboão da Serra;SP;2015;26.211.368,23;11.000.000,00;;0,42
Taciba;SP;2015;238.000,00;;;0
Taguaí;SP;2015;259.048,00;;;0
Taiaçu;SP;2015;100.735,31;133.975,59;;1,33
Taiúva;SP;2015;178.126,59;;;0
Tambaú;SP;2015;897.667,82;;;0
Tanabi;SP;2015;551.354,77;551.354,77;;1
Tapiraí;SP;2015;227.442,22;66.065,10;;0,29
Tapiratiba;SP;2015;265.890,04;216.682,84;;0,815
Taquaral;SP;2015;240.000,00;0;;0
Taquaritinga;SP;2015;2.539.892,63;662.997,36;;0,261
Taquarituba;SP;2015;300.000,00;;;0
Taquarivaí;SP;2015;291.050,88;8.386,22;;0,029
Tarumã;SP;2015;827.727,07;;;0
Tatuí;SP;2015;10.961.664,00;104.151,72;;0,01
Taubaté;SP;2015;27.648.301,29;;;0
Tejupá;SP;2015;163.680,00;;;0
Teodoro Sampaio;SP;2015;2.464.140,12;;;0
Terra Roxa;SP;2015;740.360,00;500.000,00;;0,675
Tietê;SP;2015;5.280.193,00;;;0
Timburi;SP;2015;347.211,19;;;0
Torre de Pedra;SP;2015;201.772,40;21.694,50;;0,108
Torrinha;SP;2015;507.627,36;128.934,13;;0,254
Trabiju;SP;2015;553.866,92;66.174,39;;0,119
Tremembé;SP;2015;1.312.428,37;600.000,00;;0,457
Três Fronteiras;SP;2015;454.800,00;0;;0
Tupã;SP;2015;2.911.794,62;3.064.593,00;;1,052
Tupi Paulista;SP;2015;1.465.527,80;265.059,85;;0,181
Turiúba;SP;2015;22.923,33;0;;0
Turmalina;SP;2015;160.373,78;32.130,77;;0,2
Ubarana;SP;2015;402.486,19;27.005,30;;0,067
Ubatuba;SP;2015;14.594.751,51;11.259.171,42;;0,771
Ubirajara;SP;2015;161.712,56;;;0
Uchoa;SP;2015;265.419,00;;;0
União Paulista;SP;2015;170.969,10;;;0
Urânia;SP;2015;496.028,54;73.701,04;;0,149
Uru;SP;2015;363.639,41;;;0
Urupês;SP;2015;470.880,00;;;0
Valentim Gentil;SP;2015;539.026,58;258.314,73;;0,479
Valinhos;SP;2015;14.577.726,91;8.997.796,11;;0,617
Valparaíso;SP;2015;806.084,64;84.716,55;;0,105
Vargem;SP;2015;231.090,00;59.598,64;;0,258
Vargem Grande do Sul;SP;2015;480.000,00;;;0
Vargem Grande Paulista;SP;2015;6.035.000,00;;;0
Várzea Paulista;SP;2015;8.024.292,54;1.914.169,56;;0,239
Vera Cruz;SP;2015;383.472,87;;;0
Vinhedo;SP;2015;23.189.285,00;5.989.088,12;;0,258
Viradouro;SP;2015;221.874,00;155.513,00;;0,701
Vista Alegre do Alto;SP;2015;394.406,93;152.041,85;;0,385
Vitória Brasil;SP;2015;252.721,84;30.142,84;;0,119
Votorantim;SP;2015;6.831.474,67;3.508.522,11;;0,514
Votuporanga;SP;2015;9.742.467,47;;;0
Chavantes;SP;2015;288.250,72;;;0
Estiva Gerbi;SP;2015;247.625,93;445.486,15;;1,799
---;---;---;9.595.343.246,93;3.116.648.275,96;;0,325
Abatiá;PR;2015;561.531,67;30.446,04;;0,054
Adrianópolis;PR;2015;674.805,20;11.341,90;;0,017
Agudos do Sul;PR;2015;612.219,72;185.032,36;;0,302
Almirante Tamandaré;PR;2015;3.910.000,00;;;0
Altônia;PR;2015;559.400,00;279.577,52;;0,5
Alto Paraná;PR;2015;504.176,34;160.171,26;;0,318
Alto Piquiri;PR;2015;241.429,35;33.624,49;;0,139
Amaporã;PR;2015;70.000,00;;;0
Ampére;PR;2015;1.118.459,17;252.375,28;;0,226
Anahy;PR;2015;47.000,00;0;;0
Andirá;PR;2015;882.555,00;762.575,49;;0,864
Arapongas;PR;2015;12.856.936,58;5.826.184,76;;0,453
Arapoti;PR;2015;1.692.233,38;408.566,50;;0,241
Arapuã;PR;2015;100.720,00;12.720,00;;0,126
Araruna;PR;2015;236.580,40;146.741,25;;0,62
Araucária;PR;2015;15.718.040,24;2.830.293,95;;0,18
Ariranha do Ivaí;PR;2015;15.000,00;13.000,00;;0,867
Assaí;PR;2015;908.130,44;634.783,96;;0,699
Assis Chateaubriand;PR;2015;1.345.766,52;835.748,55;;0,621
Astorga;PR;2015;2.383.410,10;678.721,22;;0,285
Atalaia;PR;2015;112.127,96;56.591,51;;0,505
Balsa Nova;PR;2015;641.797,56;;;0
Bandeirantes;PR;2015;945.254,40;828.723,52;;0,877
Barbosa Ferraz;PR;2015;200.000,00;;;0
Barra do Jacaré;PR;2015;125.000,00;3.759,99;;0,03
Bela Vista da Caroba;PR;2015;160.490,00;15.421,45;;0,096
Bela Vista do Paraíso;PR;2015;996.911,00;224.735,00;;0,225
Bituruna;PR;2015;400.000,00;;;0
Boa Esperança;PR;2015;553.873,00;75.683,88;;0,137
Boa Esperança do Iguaçu;PR;2015;315.745,00;50.119,25;;0,159
Boa Ventura de São Roque;PR;2015;247.000,00;;;0
